concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,question_order_number
43530362,"Are you still seeing a doctor or health care provider for Schizophrenia?","MentalHealth_SchizophreniaCurrently","Personal Medical History",43529712,0,1,"1384495.1384557.43530362",1,1,11
43530363,"Are you still seeing a doctor or health care provider for Social phobia?","MentalHealth_SocialPhobiaCurrently","Personal Medical History",43529712,0,1,"1384495.1384464.43530363",1,1,11
43530365,"Are you still seeing a doctor or health care provider for Chronic fatigue?","NervousSystem_ChronicFatigueCurrently","Personal Medical History",43529712,0,1,"1384526.1384585.43530365",1,1,10
43530366,"Are you still seeing a doctor or health care provider for Concussion or loss of consciousness?","NervousSystem_ConcussionCurrently","Personal Medical History",43529712,0,1,"1384526.1384402.43530366",1,1,10
43530367,"Are you still seeing a doctor or health care provider for Dementia?","NervousSystem_DementiaCurrently","Personal Medical History",43529712,0,1,"1384526.1384435.43530367",1,1,10
43530368,"Are you still seeing a doctor or health care provider for Epilepsy or seizure?","NervousSystem_EpilepsyCurrently","Personal Medical History",43529712,0,1,"1384526.1384524.43530368",1,1,10
43530369,"Are you still seeing a doctor or health care provider for Insomnia?","NervousSystem_InsomniaCurrently","Personal Medical History",43529712,0,1,"1384526.1384444.43530369",1,1,10
43530370,"Are you still seeing a doctor or health care provider for Memory loss or impairment?","NervousSystem_MemoryLossCurrently","Personal Medical History",43529712,0,1,"1384526.1384531.43530370",1,1,10
43530371,"Are you still seeing a doctor or health care provider for Migraine headaches?","NervousSystem_MigraineCurrently","Personal Medical History",43529712,0,1,"1384526.1384427.43530371",1,1,10
43530372,"Are you still seeing a doctor or health care provider for Multiple sclerosis?","NervousSystem_MultipleSclerosisCurrently","Personal Medical History",43529712,0,1,"1384526.1384591.43530372",1,1,10
43530373,"Are you still seeing a doctor or health care provider for Muscular dystrophy (MD)?","NervousSystem_MuscularDystrophyCurrently","Personal Medical History",43529712,0,1,"1384526.1384503.43530373",1,1,10
43530374,"Are you still seeing a doctor or health care provider for Narcolepsy?","NervousSystem_NarcolepsyCurrently","Personal Medical History",43529712,0,1,"1384526.1384650.43530374",1,1,10
43530375,"Are you still seeing a doctor or health care provider for Neuropathy?","NervousSystem_NeuropathyCurrently","Personal Medical History",43529712,0,1,"1384526.1384599.43530375",1,1,10
43530377,"Are you still seeing a doctor or health care provider for Parkinson's disease?","NervousSystem_ParkinsonsDiseaseCurrently","Personal Medical History",43529712,0,1,"1384526.1384568.43530377",1,1,10
43530378,"Are you still seeing a doctor or health care provider for Restless leg syndrome?","NervousSystem_RestlessLegCurrently","Personal Medical History",43529712,0,1,"1384526.1384616.43530378",1,1,10
43530379,"Are you still seeing a doctor or health care provider for Spinal cord injury or impairment?","NervousSystem_SpinalCordInjuryCurrently","Personal Medical History",43529712,0,1,"1384526.1384577.43530379",1,1,10
43530380,"Are you still seeing a doctor or health care provider for Traumatic brain injury (TBI)?","NervousSystem_TraumaticBrainInjuryCurrently","Personal Medical History",43529712,0,1,"1384526.1384496.43530380",1,1,10
43530381,"Are you still seeing a doctor or health care provider for Acne?","Other_AcneCurrently","Personal Medical History",43529712,0,1,"1384430.43528355.43530381",1,1,12
43530382,"Are you still seeing a doctor or health care provider for Allergies?","Other_AllergiesCurrently","Personal Medical History",43529712,0,1,"1384430.43528377.43530382",1,1,12
43530383,"Are you still seeing a doctor or health care provider for Enlarged prostate?","Other_EnlargedProstateCurrently","Personal Medical History",43529712,0,1,"1384430.43528684.43530383",1,1,12
43530384,"Are you still seeing a doctor or health care provider for Obesity?","Other_ObesityCurrently","Personal Medical History",43529712,0,1,"1384430.43529594.43530384",1,1,12
43530385,"Are you still seeing a doctor or health care provider for Skin condition (e.g. Eczema, Psoriasis)?","Other_SkinConditionCurrently","Personal Medical History",43529712,0,1,"1384430.43529831.43530385",1,1,12
43530386,"Are you still seeing a doctor or health care provider for Vitamin B deficiency?","Other_VitaminBDeficiencyCurrently","Personal Medical History",43529712,0,1,"1384430.43529967.43530386",1,1,12
43530387,"Are you still seeing a doctor or health care provider for Vitamin D deficiency?","Other_VitaminDDeficiencyCurrently","Personal Medical History",43529712,0,1,"1384430.43529968.43530387",1,1,12
43530388,"Are you still seeing a doctor or health care provider for Asthma?","Respiratory_AsthmaCurrently","Personal Medical History",43529712,0,1,"1384592.43528439.43530388",1,1,2
43530390,"Are you still seeing a doctor or health care provider for Sleep Apnea?","Respiratory_SleepApneaCurrently","Personal Medical History",43529712,0,1,"1384592.43529837.43530390",1,1,2
43530392,"Are you still seeing a doctor or health care provider for Carpal tunnel syndrome?","SkeletalMuscular_CarpalTunnelCurrently","Personal Medical History",43529712,0,1,"43528757.43528524.43530392",1,1,7
43530393,"Are you still seeing a doctor or health care provider for Fibromyalgia?","SkeletalMuscular_FibromyalgiaCurrently","Personal Medical History",43529712,0,1,"43528757.43528713.43530393",1,1,7
43530394,"Are you still seeing a doctor or health care provider for Fractured/broken any bones in the last 5 years?","SkeletalMuscular_FracturedBrokenBoneCurrently","Personal Medical History",43529712,0,1,"43528757.1384657.43530394",1,1,7
43530395,"Are you still seeing a doctor or health care provider for Gout?","SkeletalMuscular_GoutCurrently","Personal Medical History",43529712,0,1,"43528757.43528742.43530395",1,1,7
43530396,"Are you still seeing a doctor or health care provider for Systemic lupus?","SkeletalMuscular_LupusCurrently","Personal Medical History",43529712,0,1,"43528757.1384389.43530396",1,1,7
43530397,"Are you still seeing a doctor or health care provider for Osteoporosis?","SkeletalMuscular_OsteoporosisCurrently","Personal Medical History",43529712,0,1,"43528757.43529616.43530397",1,1,7
43530398,"Are you still seeing a doctor or health care provider for Spine, muscle, or bone disorders (non-cancer)?","SkeletalMuscular_SpineMuscleBoneCurrently","Personal Medical History",43529712,0,1,"43528757.1384534.43530398",1,1,7
43530399,"DURING THE PAST 12 MONTHS, have you seen or talked to A chiropractor?","HealthAdvice_SpokenToChiropractor","Healthcare Access & Utilization",43528895,0,0,"43530399",1,1,12
43530400,"DURING THE PAST 12 MONTHS, have you seen or talked to A dentist or orthodontist?","HealthAdvice_SpokenToDentist","Healthcare Access & Utilization",43528895,0,0,"43530400",1,1,14
43530401,"DURING THE PAST 12 MONTHS, have you seen or talked to A doctor who specializes in women's health (an obstetrician/gynecologist)?","HealthAdvice_SpokenToOBGYN","Healthcare Access & Utilization",43528895,0,0,"43530401",1,1,8
43530402,"DURING THE PAST 12 MONTHS, have you seen or talked to A mental health professional such as a psychiatrist, psychologist, psychiatric nurse, or clinical social worker?","HealthAdvice_SpokenToMentalHealthProfessional","Healthcare Access & Utilization",43528895,0,0,"43530402",1,1,9
43530403,"DURING THE PAST 12 MONTHS, have you seen or talked to An optometrist, ophthalmologist, or eye doctor (someone who prescribes eyeglasses)?","HealthAdvice_SpokenToEyeDoctor","Healthcare Access & Utilization",43528895,0,0,"43530403",1,1,10
43530404,"DURING THE PAST 12 MONTHS, have you seen or talked to A nurse practitioner, physician assistant, or midwife?","HealthAdvice_SpokenToNursePractitioner","Healthcare Access & Utilization",43528895,0,0,"43530404",1,1,7
43530405,"DURING THE PAST 12 MONTHS, have you seen or talked to A physical therapist, speech therapist, respiratory therapist, audiologist, or occupational therapist?","HealthAdvice_SpokenToPhysicalTherapist","Healthcare Access & Utilization",43528895,0,0,"43530405",1,1,13
43530406,"DURING THE PAST 12 MONTHS, have you seen or talked to A podiatrist or foot doctor?","HealthAdvice_SpokenToPodiatrist","Healthcare Access & Utilization",43528895,0,0,"43530406",1,1,11
43530407,"DURING THE PAST 12 MONTHS, have you seen or talked to Traditional healers such as, Shaman, acupuncturist, or non-western medicine?","HealthAdvice_SpokenToTraditionalHealer","Healthcare Access & Utilization",43528895,0,0,"43530407",1,1,16
43530408,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Eyeglasses","CantAffordCare_Eyeglasses","Healthcare Access & Utilization",43528895,0,0,"43530408",1,1,33
43530409,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Follow-up care","CantAffordCare_FollowupCare","Healthcare Access & Utilization",43528895,0,0,"43530409",1,1,36
43530410,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Mental health care or counseling","CantAffordCare_MentalHealthCounseling","Healthcare Access & Utilization",43528895,0,0,"43530410",1,1,30
43530411,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Prescription medicines","CantAffordCare_PrescriptionMedicines","Healthcare Access & Utilization",43528895,0,0,"43530411",1,1,29
43530412,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: To see a specialist","CantAffordCare_Specialist","Healthcare Access & Utilization",43528895,0,0,"43530412",1,1,35
43530413,"DURING THE PAST 12 MONTHS, were any of the following true for you: You asked your doctor for a lower cost medication to save money","CantAffordCare_LowerCostRxToSaveMoney","Healthcare Access & Utilization",43528895,0,0,"43530413",1,1,41
43530414,"About how old were you when you were first told you had Atrial fibrillation (Afib) or Atrial flutter?","Circulatory_HowOldWereYouAtrialFibrillation","Personal Medical History",43529712,0,1,"1384522.43528442.43530414",1,1,1
43530415,"DURING THE PAST 12 MONTHS, were any of the following true for you: You delayed filling a prescription to save money","CantAffordCare_DelayedFillingRxToSaveMoney","Healthcare Access & Utilization",43528895,0,0,"43530415",1,1,40
43530416,"DURING THE PAST 12 MONTHS, were any of the following true for you: You skipped medication doses to save money","CantAffordCare_SkippedMedToSaveMoney","Healthcare Access & Utilization",43528895,0,0,"43530416",1,1,38
43530417,"DURING THE PAST 12 MONTHS, were any of the following true for you: You took less medicine to save money","CantAffordCare_TookLessMedToSaveMoney","Healthcare Access & Utilization",43528895,0,0,"43530417",1,1,39
43530418,"DURING THE PAST 12 MONTHS, were you told by a health care provider or doctor’s office that they did not accept your health care coverage?","Insurance_InsuranceAccepted","Healthcare Access & Utilization",43528895,0,0,"43530418",1,1,1
43530437,"How often did your doctors or health care providers ask for your opinions or beliefs about your medical care or treatment? For example, what kind of tests, procedures, or medications you prefer. Would you say…","HealthAdvice_AskedForOpinion","Healthcare Access & Utilization",43528895,0,0,"43530437",1,1,18
43530438,"How often did your doctors or health care providers tell or give you information about your health and health care that was easy to understand? Would you say…","HealthAdvice_EaseofUnderstanding","Healthcare Access & Utilization",43528895,0,0,"43530438",1,1,19
43530439,"How often were you treated with respect by your doctors or health care providers? Would you say…","HealthAdvice_RespectedByProvider","Healthcare Access & Utilization",43528895,0,0,"43530439",1,1,17
43530440,"About how old were you when you were first told you had Bladder cancer?","Cancer_HowOldWereYouBladderCancer","Personal Medical History",43529712,0,1,"43528760.43528472.43530440",1,1,3
43530441,"About how old were you when you were first told you had Blood or soft tissue cancer?","Cancer_HowOldWereYouBloodCancer","Personal Medical History",43529712,0,1,"43528760.1384404.43530441",1,1,3
43530442,"About how old were you when you were first told you had Bone cancer?","Cancer_HowOldWereYouBoneCancer","Personal Medical History",43529712,0,1,"43528760.43528480.43530442",1,1,3
43530443,"About how old were you when you were first told you had Brain cancer?","Cancer_HowOldWereYouBrainCancer","Personal Medical History",43529712,0,1,"43528760.43528492.43530285",1,1,3
43530444,"About how old were you when you were first told you had Breast cancer?","Cancer_HowOldWereYouBreastCancer","Personal Medical History",43529712,0,1,"43528760.43528500.43530444",1,1,3
43530445,"About how old were you when you were first told you had Cervical cancer?","Cancer_HowOldWereYouCervicalCancer","Personal Medical History",43529712,0,1,"43528760.43528539.43530445",1,1,3
43530446,"About how old were you when you were first told you had Colon cancer/Rectal cancer?","Cancer_HowOldWereYouColonRectalCancer","Personal Medical History",43529712,0,1,"43528760.43528565.43530446",1,1,3
43530447,"About how old were you when you were first told you had Endocrine cancer?","Cancer_HowOldWereYouEndocrineCancer","Personal Medical History",43529712,0,1,"43528760.43528668.43530447",1,1,3
43530448,"About how old were you when you were first told you had Endometrial cancer?","Cancer_HowOldWereYouEndometrialCancer","Personal Medical History",43529712,0,1,"43528760.43528679.43530448",1,1,3
43530449,"About how old were you when you were first told you had Esophageal cancer?","Cancer_HowOldWereYouEsophagealCancer","Personal Medical History",43529712,0,1,"43528760.43528693.43530449",1,1,3
43530450,"About how old were you when you were first told you had Eye cancer?","Cancer_HowOldWereYouEyeCancer","Personal Medical History",43529712,0,1,"43528760.43528695.43530450",1,1,3
43530451,"About how old were you when you were first told you had Head and Neck cancer?","Cancer_HowOldWereYouHeadNeckCancer","Personal Medical History",43529712,0,1,"43528760.43528886.43530451",1,1,3
43530452,"About how old were you when you were first told you had Kidney cancer?","Cancer_HowOldWereYouKidneyCancer","Personal Medical History",43529712,0,1,"43528760.43529136.43530452",1,1,3
43530453,"About how old were you when you were first told you had Lung cancer?","Cancer_HowOldWereYouLungCancer","Personal Medical History",43529712,0,1,"43528760.43529184.43530453",1,1,3
43530454,"About how old were you when you were first told you had Other cancer?","Cancer_HowOldWereYouOtherCancer","Personal Medical History",43529712,0,1,"43528760.43529624.43530454",1,1,3
43530455,"About how old were you when you were first told you had Pancreatic cancer?","Cancer_HowOldWereYouPancreaticCancer","Personal Medical History",43529712,0,1,"43528760.43529684.43530455",1,1,3
43530456,"About how old were you when you were first told you had Prostate cancer?","Cancer_HowOldWereYouProstateCancer","Personal Medical History",43529712,0,1,"43528760.43529733.43530456",1,1,3
43530457,"About how old were you when you were first told you had Skin cancer?","Cancer_HowOldWereYouSkinCancer","Personal Medical History",43529712,0,1,"43528760.43529817.43530457",1,1,3
43530458,"About how old were you when you were first told you had Stomach cancer?","Cancer_HowOldWereYouStomachCancer","Personal Medical History",43529712,0,1,"43528760.43529866.43530458",1,1,3
43530459,"About how old were you when you were first told you had Thyroid cancer?","Cancer_HowOldWereYouThyroidCancer","Personal Medical History",43529712,0,1,"43528760.43529909.43530459",1,1,3
43530461,"About how old were you when you were first told you had Anemia?","Circulatory_HowOldWereYouAnemia","Personal Medical History",43529712,0,1,"1384522.43528401.43530461",1,1,1
43530462,"About how old were you when you were first told you had Bleeding disorder?","Circulatory_HowOldWereYouBleedingDisorder","Personal Medical History",43529712,0,1,"1384522.1384512.43530462",1,1,1
43530463,"About how old were you when you were first told you had Congestive heart failure?","Circulatory_HowOldWereYouCongestiveHeartFailure","Personal Medical History",43529712,0,1,"1384522.43528580.43530463",1,1,1
43530464,"About how old were you when you were first told you had Coronary artery/coronary heart disease?","Circulatory_HowOldWereYouCoronaryArtery","Personal Medical History",43529712,0,1,"1384522.1384497.43530464",1,1,1
43530465,"About how old were you when you were first told you had Heart attack?","Circulatory_HowOldWereYouHeartAttack","Personal Medical History",43529712,0,1,"1384522.43528910.43530465",1,1,1
43530466,"About how old were you when you were first told you had Heart valve disease?","Circulatory_HowOldWereYouHeartValveDisease","Personal Medical History",43529712,0,1,"1384522.43528918.43530466",1,1,1
43530467,"About how old were you when you were first told you had High cholesterol?","Circulatory_HowOldWereYouHighCholesterol","Personal Medical History",43529712,0,1,"1384522.43528936.43530467",1,1,1
43530468,"About how old were you when you were first told you had Hypertension (high blood pressure)?","Circulatory_HowOldWereYouHypertension","Personal Medical History",43529712,0,1,"1384522.43529063.43530468",1,1,1
43530469,"About how old were you when you were first told you had Pulmonary embolism or deep vein thrombosis?","Circulatory_HowOldWereYouPulmonaryEmbolism","Personal Medical History",43529712,0,1,"1384522.43529748.43530469",1,1,1
43530470,"About how old were you when you were first told you had Sickle cell disease?","Circulatory_HowOldWereYouSickleCellDisease","Personal Medical History",43529712,0,1,"1384522.1384467.43530470",1,1,1
43530471,"About how old were you when you were first told you had Stroke?","Circulatory_HowOldWereYouStroke","Personal Medical History",43529712,0,1,"1384522.43529874.43530471",1,1,1
43530472,"About how old were you when you were first told you had Transient ischemic attacks (TIAs or mini-strokes)?","Circulatory_HowOldWereYouTransientIschemicAttack","Personal Medical History",43529712,0,1,"1384522.43529918.43530472",1,1,1
43530473,"About how old were you when you were first told you had Acid reflux?","Digestive_HowOldWereYouAcidReflux","Personal Medical History",43529712,0,1,"1384390.1384603.43530473",1,1,4
43530474,"About how old were you when you were first told you had Bowel obstruction?","Digestive_HowOldWereYouBowelObstruction","Personal Medical History",43529712,0,1,"1384390.1384417.43530474",1,1,4
43530475,"About how old were you when you were first told you had Colon polyps?","Digestive_HowOldWereYouColonPolyps","Personal Medical History",43529712,0,1,"1384390.1384445.43530475",1,1,4
43530476,"About how old were you when you were first told you had Crohn's disease?","Digestive_HowOldWereYouCrohnsDisease","Personal Medical History",43529712,0,1,"1384390.1384472.43530476",1,1,4
43530477,"About how old were you when you were first told you had Diverticulosis/diverticulitis?","Digestive_HowOldWereYouDiverticulosis","Personal Medical History",43529712,0,1,"1384390.1384411.43530477",1,1,4
43530478,"About how old were you when you were first told you had Gall stones?","Digestive_HowOldWereYouGallStones","Personal Medical History",43529712,0,1,"1384390.1384439.43530478",1,1,4
43530479,"About how old were you when you were first told you had Hemorrhoids?","Digestive_HowOldWereYouHemorrhoids","Personal Medical History",43529712,0,1,"1384390.1384491.43530479",1,1,4
43530480,"About how old were you when you were first told you had Hernia?","Digestive_HowOldWereYouHernia","Personal Medical History",43529712,0,1,"1384390.1384440.43530480",1,1,4
43530481,"About how old were you when you were first told you had Irritable bowel syndrome (IBS)?","Digestive_HowOldWereYouIrritableBowel","Personal Medical History",43529712,0,1,"1384390.1384548.43530481",1,1,4
43530482,"About how old were you when you were first told you had Liver condition?","Digestive_HowOldWereYouLiverCondition","Personal Medical History",43529712,0,1,"1384390.1384583.43530482",1,1,4
43530483,"About how old were you when you were first told you had Pancreatitis?","Digestive_HowOldWereYouPancreatitis","Personal Medical History",43529712,0,1,"1384390.1384565.43530483",1,1,4
43530484,"About how old were you when you were first told you had Peptic ulcers?","Digestive_HowOldWereYouPepticUlcers","Personal Medical History",43529712,0,1,"1384390.1384405.43530484",1,1,4
43530485,"About how old were you when you were first told you had Ulcerative colitis?","Digestive_HowOldWereYouUlcerativeColitis","Personal Medical History",43529712,0,1,"1384390.1384604.43530485",1,1,4
43530486,"About how old were you when you were first told you had Hyperthyroidism?","Endocrine_HowOldWereYouHyperthyroidism","Personal Medical History",43529712,0,1,"43528758.43529066.43530486",1,1,5
43530487,"About how old were you when you were first told you had Hypothyroidism?","Endocrine_HowOldWereYouHypothyroidism","Personal Medical History",43529712,0,1,"43528758.43529075.43530487",1,1,5
43530488,"About how old were you when you were first told you had Other/unknown diabetes?","Endocrine_HowOldWereYouOtherDiabetes","Personal Medical History",43529712,0,1,"43528758.43529668.43530488",1,1,5
43530489,"About how old were you when you were first told you had Other/unknown thyroid condition?","Endocrine_HowOldWereYouOtherThyroid","Personal Medical History",43529712,0,1,"43528758.43529676.43530489",1,1,5
43530491,"About how old were you when you were first told you had Type 1 Diabetes?","Endocrine_HowOldWereYouType1Diabetes","Personal Medical History",43529712,0,1,"43528758.43529923.43530491",1,1,5
43530492,"About how old were you when you were first told you had Type 2 Diabetes?","Endocrine_HowOldWereYouType2Diabetes","Personal Medical History",43529712,0,1,"43528758.43529932.43530492",1,1,5
43530493,"About how old were you when you were first told you had Blindness?","HearingVision_HowOldWereYouBlindness","Personal Medical History",43529712,0,1,"43528759.43528474.43530493",1,1,8
43530494,"About how old were you when you were first told you had Cataracts?","HearingVision_HowOldWereYouCataracts","Personal Medical History",43529712,0,1,"43528759.43528528.43530494",1,1,8
43530495,"About how old were you when you were first told you had Dry eyes?","HearingVision_HowOldWereYouDryEyes","Personal Medical History",43529712,0,1,"43528759.43528659.43530495",1,1,8
43530496,"About how old were you when you were first told you had Farsighted?","HearingVision_HowOldWereYouFarSightedness","Personal Medical History",43529712,0,1,"43528759.43528699.43530496",1,1,8
43530497,"About how old were you when you were first told you had Glaucoma?","HearingVision_HowOldWereYouGlaucoma","Personal Medical History",43529712,0,1,"43528759.43528731.43530497",1,1,8
43530498,"About how old were you when you were first told you had Severe hearing loss or partial deafness in one or both ears?","HearingVision_HowOldWereYouHearingLoss","Personal Medical History",43529712,0,1,"43528759.1384396.43530498",1,1,8
43530499,"About how old were you when you were first told you had Macular degeneration?","HearingVision_HowOldWereYouMacularDegeneration","Personal Medical History",43529712,0,1,"43528759.43529196.43530499",1,1,8
43530500,"About how old were you when you were first told you had Nearsighted?","HearingVision_HowOldWereYouNearSightedness","Personal Medical History",43529712,0,1,"43528759.43529265.43530500",1,1,8
43530501,"About how old were you when you were first told you had Tinnitus?","HearingVision_HowOldWereYouTinnitus","Personal Medical History",43529712,0,1,"43528759.43529917.43530501",1,1,8
43530502,"About how old were you when you were first told you had Chronic sinus infections?","InfectiousDiseases_HowOldWereYouChronicSinus","Personal Medical History",43529712,0,1,"1384662.1384659.43530502",1,1,9
43530503,"About how old were you when you were first told you had Hepatitis C?","InfectiousDiseases_HowOldWereYouHepatitisC","Personal Medical History",43529712,0,1,"1384662.1384588.43530503",1,1,9
43530505,"About how old were you when you were first told you had HIV/AIDS?","InfectiousDiseases_HowOldWereYouHIVAIDS","Personal Medical History",43529712,0,1,"1384662.1384391.43530505",1,1,9
43530506,"About how old were you when you were first told you had Tuberculosis?","InfectiousDiseases_HowOldWereYouTuberculosis","Personal Medical History",43529712,0,1,"1384662.1384555.43530506",1,1,9
43530507,"About how old were you when you were first told you had Recurrent urinary tract infections (uti)/bladder infections?","InfectiousDiseases_HowOldWereYouUrinaryTract","Personal Medical History",43529712,0,1,"1384662.1384614.43530507",1,1,9
43530508,"About how old were you when you were first told you had Acute kidney disease with no current dialysis?","Kidney_HowOldWereYouAcuteKidneyNoDialysis","Personal Medical History",43529712,0,1,"1384487.1384395.43530508",1,1,6
43530509,"About how old were you when you were first told you had Kidney stones?","Kidney_HowOldWereYouKidneyStones","Personal Medical History",43529712,0,1,"1384487.1384515.43530509",1,1,6
43530510,"About how old were you when you were first told you had Kidney disease with dialysis?","Kidney_HowOldWereYouKidneyWithDialysis","Personal Medical History",43529712,0,1,"1384487.1384563.43530510",1,1,6
43530511,"About how old were you when you were first told you had Kidney disease without dialysis?","Kidney_HowOldWereYouKidneyWithoutDialysis","Personal Medical History",43529712,0,1,"1384487.1384414.43530511",1,1,6
43530512,"About how old were you when you were first told you had Attention-deficit/hyperactivity disorder (ADHD)?","MentalHealth_HowOldWereYouADHD","Personal Medical History",43529712,0,1,"1384495.1384510.43530512",1,1,11
43530514,"About how old were you when you were first told you had Anxiety reaction/panic disorder?","MentalHealth_HowOldWereYouAnxiety","Personal Medical History",43529712,0,1,"1384495.1384475.43530514",1,1,11
43530515,"About how old were you when you were first told you had Bipolar disorder?","MentalHealth_HowOldWereYouBipolar","Personal Medical History",43529712,0,1,"1384495.1384669.43530515",1,1,11
43530516,"About how old were you when you were first told you had Depression?","MentalHealth_HowOldWereYouDepression","Personal Medical History",43529712,0,1,"1384495.1384656.43530516",1,1,11
43530517,"About how old were you when you were first told you had Eating disorder?","MentalHealth_HowOldWereYouEatingDisorder","Personal Medical History",43529712,0,1,"1384495.1384558.43530517",1,1,11
43530518,"About how old were you when you were first told you had Personality disorder?","MentalHealth_HowOldWereYouPersonalityDisorder","Personal Medical History",43529712,0,1,"1384495.1384622.43530518",1,1,11
43530519,"About how old were you when you were first told you had Post-traumatic stress disorder (PTSD)?","MentalHealth_HowOldWereYouPTSD","Personal Medical History",43529712,0,1,"1384495.1384443.43530519",1,1,11
43530520,"About how old were you when you were first told you had Schizophrenia?","MentalHealth_HowOldWereYouSchizophrenia","Personal Medical History",43529712,0,1,"1384495.1384557.43530520",1,1,11
43530521,"About how old were you when you were first told you had Social phobia?","MentalHealth_HowOldWereYouSocialPhobia","Personal Medical History",43529712,0,1,"1384495.1384464.43530521",1,1,11
43530523,"About how old were you when you were first told you had Chronic fatigue?","NervousSystem_HowOldWereYouChronicFatigue","Personal Medical History",43529712,0,1,"1384526.1384585.43530523",1,1,10
43530524,"About how old were you when you were first told you had Concussion or loss of consciousness?","NervousSystem_HowOldWereYouConcussion","Personal Medical History",43529712,0,1,"1384526.1384402.43530524",1,1,10
43530525,"About how old were you when you were first told you had Dementia?","NervousSystem_HowOldWereYouDementia","Personal Medical History",43529712,0,1,"1384526.1384435.43530525",1,1,10
43530526,"About how old were you when you were first told you had Epilepsy or seizure?","NervousSystem_HowOldWereYouEpilepsy","Personal Medical History",43529712,0,1,"1384526.1384524.43530526",1,1,10
43530527,"About how old were you when you were first told you had Insomnia?","NervousSystem_HowOldWereYouInsomnia","Personal Medical History",43529712,0,1,"1384526.1384444.43530527",1,1,10
43530528,"About how old were you when you were first told you had Memory loss or impairment?","NervousSystem_HowOldWereYouMemoryLoss","Personal Medical History",43529712,0,1,"1384526.1384531.43530528",1,1,10
43530529,"About how old were you when you were first told you had Migraine headaches?","NervousSystem_HowOldWereYouMigraine","Personal Medical History",43529712,0,1,"1384526.1384427.43530529",1,1,10
43530530,"About how old were you when you were first told you had Multiple sclerosis?","NervousSystem_HowOldWereYouMultipleSclerosis","Personal Medical History",43529712,0,1,"1384526.1384591.43530530",1,1,10
43530531,"About how old were you when you were first told you had Muscular dystrophy (MD)?","NervousSystem_HowOldWereYouMuscularDystrophy","Personal Medical History",43529712,0,1,"1384526.1384503.43530531",1,1,10
43530532,"About how old were you when you were first told you had Narcolepsy?","NervousSystem_HowOldWereYouNarcolepsy","Personal Medical History",43529712,0,1,"1384526.1384650.43530532",1,1,10
43530533,"About how old were you when you were first told you had Neuropathy?","NervousSystem_HowOldWereYouNeuropathy","Personal Medical History",43529712,0,1,"1384526.1384599.43530533",1,1,10
43530536,"About how old were you when you were first told you had Parkinson's disease?","NervousSystem_HowOldWereYouParkinsonsDisease","Personal Medical History",43529712,0,1,"1384526.1384568.43530536",1,1,10
43530537,"About how old were you when you were first told you had Restless leg syndrome?","NervousSystem_HowOldWereYouRestlessLeg","Personal Medical History",43529712,0,1,"1384526.1384616.43530537",1,1,10
43530538,"About how old were you when you were first told you had Traumatic brain injury (TBI)?","NervousSystem_HowOldWereYouTraumaBrainInjury","Personal Medical History",43529712,0,1,"1384526.1384496.43530538",1,1,10
43530539,"About how old were you when you were first told you had Acne?","Other_HowOldWereYouAcne","Personal Medical History",43529712,0,1,"1384430.43528355.43530539",1,1,12
43530540,"About how old were you when you were first told you had Allergies?","Other_HowOldWereYouAllergies","Personal Medical History",43529712,0,1,"1384430.43528377.43530540",1,1,12
43530541,"About how old were you when you were first told you had Enlarged prostate?","Other_HowOldWereYouEnlargedProstate","Personal Medical History",43529712,0,1,"1384430.43528684.43530541",1,1,12
43530542,"About how old were you when you were first told you had Obesity?","Other_HowOldWereYouObesity","Personal Medical History",43529712,0,1,"1384430.43529594.43530542",1,1,12
43530543,"About how old were you when you were first told you had Skin condition (e.g. Eczema, Psoriasis)?","Other_HowOldWereYouSkinCondition","Personal Medical History",43529712,0,1,"1384430.43529831.43530543",1,1,12
43530544,"About how old were you when you were first told you had Vitamin B deficiency?","Other_HowOldWereYouVitaminBDeficiency","Personal Medical History",43529712,0,1,"1384430.43529967.43530544",1,1,12
43530545,"About how old were you when you were first told you had Vitamin D deficiency?","Other_HowOldWereYouVitaminDDeficiency","Personal Medical History",43529712,0,1,"1384430.43529968.43530545",1,1,12
43530546,"About how old were you when you were first told you had Asthma?","Respiratory_HowOldWereYouAsthma","Personal Medical History",43529712,0,1,"1384592.43528439.43530546",1,1,2
43530548,"About how old were you when you were first told you had Sleep Apnea?","Respiratory_HowOldWereYouSleepApnea","Personal Medical History",43529712,0,1,"1384592.43529837.43530548",1,1,2
43530550,"About how old were you when you were first told you had Carpal tunnel syndrome?","SkeletalMuscular_HowOldWereYouCarpalTunnel","Personal Medical History",43529712,0,1,"43528757.43528524.43530550",1,1,7
43530551,"About how old were you when you were first told you had Fibromyalgia?","SkeletalMuscular_HowOldWereYouFibromyalgia","Personal Medical History",43529712,0,1,"43528757.43528713.43530551",1,1,7
