"id","analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","stratum_6","count_value","min_value","max_value","avg_value","stdev_value","median_value","p10_value","p25_value","p75_value","p90_value"
307,1815,2212249,"No unit",8532,1,2,0.1,5,1,2,1.4,0.55,1,1,1,2,2
308,1815,2212249,"No unit",8507,1,2,0.1,8,1,2,1.13,0.35,1,1,1,1,2
309,1815,2212253,"No unit",8507,1,1,0,14499,1,2,1,0.04,1,1,1,1,1
310,1815,2212253,"No unit",8532,1,1,0,13131,1,2,1,0.05,1,1,1,1,1
311,1814,2212253,"No unit","",1,1,"",27630,1,2,1,0.05,1,1,1,1,1
312,1815,2212254,"No unit",8507,1,1,0,48,1,2,1.04,0.2,1,1,1,1,1
313,1815,2212256,"No unit",8532,1,1,0,263,1,2,1.01,0.09,1,1,1,1,1
314,1814,2212256,"No unit","",1,1,"",408,1,2,1,0.07,1,1,1,1,1
315,1815,2212260,"No unit",8532,1,1,0,2822,1,2,1,0.05,1,1,1,1,1
316,1814,2212260,"No unit","",1,1,"",5788,1,2,1,0.04,1,1,1,1,1
317,1815,2212260,"No unit",8507,1,1,0,2966,1,2,1,0.04,1,1,1,1,1
318,1814,2212264,"No unit","",1,1,"",2881,1,2,1.01,0.08,1,1,1,1,1
319,1815,2212264,"No unit",8507,1,1,0,1479,1,2,1,0.07,1,1,1,1,1
320,1815,2212264,"No unit",8532,1,1,0,1402,1,2,1.01,0.1,1,1,1,1,1
321,1815,2212267,"No unit",8532,1,1,0,24932,1,2,1,0.02,1,1,1,1,1
322,1815,2212269,"No unit",8507,1,1,0,20,1,2,1.05,0.22,1,1,1,1,1
323,1814,2212269,"No unit","",1,1,"",22,1,2,1.05,0.21,1,1,1,1,1
324,1815,2212276,"No unit",8507,1,1,0,10,1,2,1.1,0.32,1,1,1,1,1
325,1814,2212276,"No unit","",1,1,"",33,1,2,1.03,0.17,1,1,1,1,1
326,1815,2212280,"No unit",8507,1,1,0,841,1,2,1.02,0.12,1,1,1,1,1
327,1815,2212281,"No unit",8507,1,1,0,2702,1,2,1,0.07,1,1,1,1,1
328,1815,2212281,"No unit",8532,1,1,0,3113,1,2,1,0.06,1,1,1,1,1
329,1814,2212281,"No unit","",1,1,"",5815,1,2,1,0.06,1,1,1,1,1
330,1814,2212289,"No unit","",1,1,"",4067,1,2,1,0.03,1,1,1,1,1
331,1815,2212289,"No unit",8532,1,1,0,2701,1,2,1,0.02,1,1,1,1,1
332,1815,2212289,"No unit",8507,1,1,0,1366,1,2,1,0.04,1,1,1,1,1
333,1814,2212291,"No unit","",1,1,"",421,1,2,1,0.05,1,1,1,1,1
334,1815,2212291,"No unit",8532,1,1,0,226,1,2,1,0.07,1,1,1,1,1
335,1815,2212298,"No unit",8507,1,1,0,1029,1,2,1,0.07,1,1,1,1,1
336,1815,2212298,"No unit",8532,1,1,0,1087,1,2,1.01,0.09,1,1,1,1,1
337,1814,2212298,"No unit","",1,1,"",2116,1,2,1.01,0.08,1,1,1,1,1
338,1815,2212299,"No unit",8532,1,1,0,31,1,2,1.03,0.18,1,1,1,1,1
339,1814,2212299,"No unit","",1,1,"",83,1,2,1.01,0.11,1,1,1,1,1
340,1815,2212302,"No unit",8532,1,1,0,849,1,2,1,0.03,1,1,1,1,1
341,1815,2212305,"No unit",8507,1,1,0,814,1,2,1,0.04,1,1,1,1,1
342,1815,2212306,"No unit",8532,1,2,0.1,192,1,2,1.35,0.48,1,1,1,2,2
343,1814,2212306,"No unit","",1,2,"",259,1,2,1.36,0.48,1,1,1,2,2
344,1815,2212306,"No unit",8507,1,2,0.1,67,1,2,1.39,0.49,1,1,1,2,2
345,1815,2212307,"No unit",8507,1,3,0.2,84,1,2,1.32,0.47,1,1,1,2,2
346,1815,2212312,"No unit",8507,1,1,0,3064,1,2,1,0.05,1,1,1,1,1
347,1815,2212319,"No unit",8532,1,1,0,1536,1,2,1,0.04,1,1,1,1,1
348,1815,2212319,"No unit",8507,1,1,0,1506,1,2,1,0.03,1,1,1,1,1
349,1814,2212319,"No unit","",1,1,"",3042,1,2,1,0.03,1,1,1,1,1
350,1815,2212320,"No unit",8532,1,1,0,24222,1,2,1,0.03,1,1,1,1,1
351,1814,2212321,"No unit","",1,1,"",613,1,2,1,0.06,1,1,1,1,1
352,1815,2212321,"No unit",8532,1,1,0,546,1,2,1,0.06,1,1,1,1,1
353,1815,2212328,"No unit",8532,1,1,0,626,1,2,1.01,0.08,1,1,1,1,1
354,1814,2212331,"No unit","",1,2,"",75,1,2,1.09,0.29,1,1,1,1,1
355,1815,2212331,"No unit",8532,1,2,0.1,54,1,2,1.07,0.26,1,1,1,1,1
356,1815,2212331,"No unit",8507,1,2,0.1,21,1,2,1.14,0.36,1,1,1,1,2
357,1815,2212334,"No unit",8532,1,1,0,3189,1,2,1,0.03,1,1,1,1,1
358,1814,2212334,"No unit","",1,1,"",3190,1,2,1,0.03,1,1,1,1,1
359,1815,2212337,"No unit",8507,1,1,0,10004,1,2,1.01,0.1,1,1,1,1,1
360,1815,2212338,"No unit",8507,1,1,0,12604,1,2,1.01,0.07,1,1,1,1,1
361,1814,2212345,"No unit","",1,1,"",8805,1,2,1,0.03,1,1,1,1,1
362,1815,2212345,"No unit",8532,1,1,0,5186,1,2,1,0.04,1,1,1,1,1
363,1815,2212345,"No unit",8507,1,1,0,3619,1,2,1,0.02,1,1,1,1,1
364,1814,2212361,"No unit","",1,1,"",35879,1,2,1,0.03,1,1,1,1,1
365,1815,2212361,"No unit",8532,1,1,0,35457,1,2,1,0.02,1,1,1,1,1
366,1815,2212361,"No unit",8507,1,1,0,422,1,2,1,0.05,1,1,1,1,1
367,1815,2212362,"No unit",8507,1,1,0,684,1,2,1.01,0.08,1,1,1,1,1
368,1815,2212362,"No unit",8532,1,1,0,5461,1,2,1,0.02,1,1,1,1,1
369,1814,2212362,"No unit","",1,1,"",6145,1,2,1,0.03,1,1,1,1,1
370,1815,2212363,"No unit",8532,1,1,0,5854,1,2,1,0.03,1,1,1,1,1
371,1814,2212363,"No unit","",1,1,"",5988,1,2,1,0.03,1,1,1,1,1
372,1814,2212366,"No unit","",1,1,"",1897,1,2,1,0.05,1,1,1,1,1
373,1815,2212366,"No unit",8507,1,1,0,839,1,2,1,0.05,1,1,1,1,1
374,1815,2212366,"No unit",8532,1,1,0,1058,1,2,1,0.04,1,1,1,1,1
375,1815,2212375,"No unit",8507,1,1,0,2357,1,2,1,0.03,1,1,1,1,1
376,1814,2212375,"No unit","",1,1,"",4812,1,2,1,0.03,1,1,1,1,1
377,1815,2212375,"No unit",8532,1,1,0,2455,1,2,1,0.03,1,1,1,1,1
378,1815,2212383,"No unit",8507,1,1,0,663,1,2,1.04,0.2,1,1,1,1,1
379,1815,2212384,"No unit",8507,1,1,0,606,1,2,1.04,0.21,1,1,1,1,1
380,1814,2212393,"No unit","",1,1,"",6127,1,2,1.02,0.15,1,1,1,1,1
381,1815,2212393,"No unit",8532,1,1,0,3167,1,2,1.03,0.16,1,1,1,1,1
382,1815,2212393,"No unit",8507,1,1,0,2960,1,2,1.02,0.14,1,1,1,1,1
383,1815,2212396,"No unit",8532,1,1,0,253,1,2,1.02,0.15,1,1,1,1,1
384,1815,2212405,"No unit",8507,1,1,0,107,1,2,1.02,0.14,1,1,1,1,1
385,1815,2212406,"No unit",8507,1,1,0,1631,1,2,1.01,0.07,1,1,1,1,1
386,1815,2212409,"No unit",8532,1,1,0,1136,1,2,1,0.07,1,1,1,1,1
387,1815,2212410,"No unit",8507,1,1,0,603,1,2,1.05,0.22,1,1,1,1,1
388,1815,2212422,"No unit",8532,1,1,0,57435,1,2,1,0.05,1,1,1,1,1
389,1814,2212422,"No unit","",1,1,"",92218,1,2,1,0.05,1,1,1,1,1
390,1815,2212422,"No unit",8507,1,1,0,34783,1,2,1,0.05,1,1,1,1,1
391,1815,2212435,"No unit",8507,1,1,0,968,1,2,1.01,0.09,1,1,1,1,1
392,1815,2212435,"No unit",8532,1,1,0,861,1,2,1.01,0.08,1,1,1,1,1
393,1814,2212435,"No unit","",1,1,"",1829,1,2,1.01,0.09,1,1,1,1,1
394,1815,2212438,"No unit",8532,1,1,0,500,1,2,1,0.06,1,1,1,1,1
395,1814,2212438,"No unit","",1,1,"",500,1,2,1,0.06,1,1,1,1,1
396,1815,2212449,"No unit",8532,1,1,0,6526,1,2,1.01,0.1,1,1,1,1,1
397,1815,2212451,"No unit",8507,1,1,0,21383,1,2,1,0.05,1,1,1,1,1
398,1814,2212456,"No unit","",1,1,"",176,1,2,1.07,0.25,1,1,1,1,1
399,1815,2212456,"No unit",8532,1,1,0,124,1,2,1.07,0.26,1,1,1,1,1
400,1815,2212456,"No unit",8507,1,1,0,52,1,2,1.06,0.24,1,1,1,1,1
401,1815,2212459,"No unit",8532,1,1,0,552,1,2,1.01,0.11,1,1,1,1,1
402,1815,2212459,"No unit",8507,1,1,0,568,1,2,1,0.06,1,1,1,1,1
403,1814,2212459,"No unit","",1,1,"",1120,1,2,1.01,0.09,1,1,1,1,1
404,1815,2212468,"No unit",8532,1,1,0,393,1,2,1.01,0.09,1,1,1,1,1
405,1814,2212473,"No unit","",1,1,"",8163,1,2,1,0.05,1,1,1,1,1
406,1815,2212473,"No unit",8532,1,1,0,3388,1,2,1,0.06,1,1,1,1,1
407,1815,2212473,"No unit",8507,1,1,0,4775,1,2,1,0.05,1,1,1,1,1
408,1814,2212497,"No unit","",1,1,"",573,1,2,1.01,0.1,1,1,1,1,1
409,1815,2212497,"No unit",8532,1,1,0,267,1,2,1.01,0.11,1,1,1,1,1
410,1815,2212497,"No unit",8507,1,1,0,306,1,2,1.01,0.1,1,1,1,1,1
411,1814,2212499,"No unit","",1,1,"",3395,1,2,1,0.02,1,1,1,1,1
412,1815,2212499,"No unit",8507,1,1,0,1673,1,2,1,0.02,1,1,1,1,1
413,1815,2212500,"No unit",8532,1,1,0,3016,1,2,1,0.07,1,1,1,1,1
414,1815,2212500,"No unit",8507,1,1,0,1091,1,2,1.01,0.1,1,1,1,1,1
415,1814,2212500,"No unit","",1,1,"",4107,1,2,1.01,0.08,1,1,1,1,1
416,1815,2212508,"No unit",8507,1,1,0,1227,1,2,1.01,0.09,1,1,1,1,1
417,1815,2212508,"No unit",8532,1,1,0,3128,1,2,1.03,0.17,1,1,1,1,1
418,1814,2212508,"No unit","",1,1,"",4355,1,2,1.02,0.15,1,1,1,1,1
419,1815,2212519,"No unit",8507,1,1,0,967,1,2,1,0.06,1,1,1,1,1
420,1815,2212524,"No unit",8507,1,1,0,361,1,2,1.01,0.07,1,1,1,1,1
421,1815,2212526,"No unit",8532,1,1,0,120,1,2,1.01,0.09,1,1,1,1,1
422,1814,2212526,"No unit","",1,1,"",182,1,2,1.01,0.07,1,1,1,1,1
423,1815,2212536,"No unit",8507,1,3,0.2,23,1,2,1.17,0.39,1,1,1,1,2
424,1815,2212537,"No unit",8507,1,2,0.1,60,1,2,1.43,0.5,1,1,1,2,2
425,1814,2212537,"No unit","",1,2,"",328,1,2,1.3,0.46,1,1,1,2,2
426,1815,2212537,"No unit",8532,1,2,0.1,268,1,2,1.27,0.45,1,1,1,2,2
427,1814,2212538,"No unit","",1,2,"",15691,1,2,1.01,0.08,1,1,1,1,1
428,1815,2212538,"No unit",8532,1,2,0.1,15602,1,2,1.01,0.07,1,1,1,1,1
429,1815,2212538,"No unit",8507,1,2,0.1,89,1,2,1.29,0.46,1,1,1,2,2
430,1814,2212540,"No unit","",1,1,"",24,1,2,1.04,0.2,1,1,1,1,1
431,1815,2212540,"No unit",8532,1,1,0,21,1,2,1.05,0.22,1,1,1,1,1
432,1815,2212542,"No unit",8507,1,1,0,137020,1,2,1.01,0.08,1,1,1,1,1
433,1814,2212542,"No unit","",1,1,"",137251,1,2,1.01,0.08,1,1,1,1,1
434,1815,2212543,"No unit",8507,1,1,0,4841,1,2,1,0.02,1,1,1,1,1
435,1814,2212543,"No unit","",1,1,"",4845,1,2,1,0.02,1,1,1,1,1
436,1815,2212547,"No unit",8532,1,1,0,1095,1,2,1,0.03,1,1,1,1,1
437,1814,2212547,"No unit","",1,1,"",1816,1,2,1,0.02,1,1,1,1,1
438,1815,2212550,"No unit",8507,1,1,0,27962,1,2,1,0.05,1,1,1,1,1
439,1815,2212556,"No unit",8532,1,1,0,12076,1,2,1,0.05,1,1,1,1,1
440,1815,2212556,"No unit",8507,1,1,0,4149,1,2,1,0.06,1,1,1,1,1
441,1814,2212556,"No unit","",1,1,"",16225,1,2,1,0.05,1,1,1,1,1
442,1815,2212557,"No unit",8507,1,1,0,96,1,2,1.03,0.17,1,1,1,1,1
443,1815,2212557,"No unit",8532,1,1,0,79,1,2,1.03,0.16,1,1,1,1,1
444,1814,2212557,"No unit","",1,1,"",175,1,2,1.03,0.17,1,1,1,1,1
445,1815,2212563,"No unit",8532,1,1,0,377,1,2,1,0.05,1,1,1,1,1
446,1814,2212563,"No unit","",1,1,"",570,1,2,1,0.04,1,1,1,1,1
447,1815,2212565,"No unit",8532,1,1,0,6571,1,2,1,0.03,1,1,1,1,1
448,1814,2212565,"No unit","",1,1,"",8415,1,2,1,0.02,1,1,1,1,1
449,1814,2212566,"No unit","",1,1,"",749,1,2,1,0.04,1,1,1,1,1
450,1815,2212566,"No unit",8507,1,1,0,263,1,2,1,0.06,1,1,1,1,1
451,1815,2212568,"No unit",8507,1,1,0,3165,1,2,1,0.04,1,1,1,1,1
452,1814,2212568,"No unit","",1,1,"",4347,1,2,1,0.03,1,1,1,1,1
453,1814,2212573,"No unit","",1,1,"",178,1,2,1.02,0.13,1,1,1,1,1
454,1815,2212573,"No unit",8507,1,1,0,71,1,2,1.04,0.2,1,1,1,1,1
455,1815,2212581,"No unit",8532,1,2,0.1,13,1,2,1.23,0.44,1,1,1,1,2
456,1815,2212581,"No unit",8507,1,2,0.1,15,1,2,1.2,0.41,1,1,1,1,2
457,1814,2212581,"No unit","",1,2,"",28,1,2,1.21,0.42,1,1,1,1,2
458,1815,2212584,"No unit",8507,1,1,0,16265,1,2,1,0.04,1,1,1,1,1
459,1815,2212584,"No unit",8532,1,1,0,7396,1,2,1,0.02,1,1,1,1,1
460,1814,2212584,"No unit","",1,1,"",23661,1,2,1,0.03,1,1,1,1,1
461,1815,2212585,"No unit",8507,1,1,0,32860,1,2,1,0.04,1,1,1,1,1
462,1814,2212585,"No unit","",1,1,"",45028,1,2,1,0.06,1,1,1,1,1
463,1815,2212585,"No unit",8532,1,1,0,12168,1,2,1.01,0.08,1,1,1,1,1
464,1815,2212586,"No unit",8507,1,1,0,4013,1,2,1,0.04,1,1,1,1,1
465,1814,2212586,"No unit","",1,1,"",15099,1,2,1,0.03,1,1,1,1,1
466,1815,2212586,"No unit",8532,1,1,0,11086,1,2,1,0.03,1,1,1,1,1
467,1815,2212589,"No unit",8507,1,1,0,8023,1,2,1,0.05,1,1,1,1,1
468,1814,2212594,"No unit","",1,1,"",3886,1,2,1,0.05,1,1,1,1,1
469,1815,2212594,"No unit",8532,1,1,0,3136,1,2,1,0.04,1,1,1,1,1
470,1815,2212594,"No unit",8507,1,1,0,750,1,2,1,0.05,1,1,1,1,1
471,1815,2212595,"No unit",8532,1,1,0,2722,1,2,1,0.02,1,1,1,1,1
472,1815,2212595,"No unit",8507,1,1,0,2374,1,2,1,0.04,1,1,1,1,1
473,1814,2212595,"No unit","",1,1,"",5096,1,2,1,0.03,1,1,1,1,1
474,1815,2212599,"No unit",8532,1,1,0,3926,1,2,1,0.06,1,1,1,1,1
475,1814,2212599,"No unit","",1,1,"",7235,1,2,1,0.07,1,1,1,1,1
476,1815,2212599,"No unit",8507,1,1,0,3309,1,2,1,0.07,1,1,1,1,1
477,1815,2212602,"No unit",8532,1,1,0,25057,1,2,1,0.03,1,1,1,1,1
478,1815,2212602,"No unit",8507,1,1,0,8161,1,2,1,0.03,1,1,1,1,1
479,1814,2212602,"No unit","",1,1,"",33218,1,2,1,0.03,1,1,1,1,1
480,1815,2212603,"No unit",8507,1,1,0,2243,1,2,1,0.04,1,1,1,1,1
481,1814,2212603,"No unit","",1,1,"",8384,1,2,1,0.03,1,1,1,1,1
482,1815,2212603,"No unit",8532,1,1,0,6141,1,2,1,0.03,1,1,1,1,1
483,1814,2212613,"No unit","",1,1,"",10250,1,2,1.01,0.1,1,1,1,1,1
484,1815,2212613,"No unit",8532,1,1,0,4442,1,2,1.01,0.09,1,1,1,1,1
485,1815,2212613,"No unit",8507,1,1,0,5808,1,2,1.01,0.1,1,1,1,1,1
486,1815,2212621,"No unit",8532,1,1,0,903,1,2,1.01,0.11,1,1,1,1,1
487,1815,2212623,"No unit",8532,1,2,0.1,77,1,2,1.01,0.11,1,1,1,1,1
488,1814,2212624,"No unit","",1,1,"",20393,1,2,1,0.02,1,1,1,1,1
489,1815,2212624,"No unit",8507,1,1,0,6782,1,2,1,0.03,1,1,1,1,1
490,1815,2212624,"No unit",8532,1,1,0,13611,1,2,1,0.02,1,1,1,1,1
491,1814,2212625,"No unit","",1,1,"",162,1,2,1.02,0.14,1,1,1,1,1
492,1815,2212625,"No unit",8507,1,1,0,49,1,2,1.02,0.14,1,1,1,1,1
493,1815,2212625,"No unit",8532,1,1,0,113,1,2,1.02,0.13,1,1,1,1,1
494,1815,2212626,"No unit",8507,1,1,0,159,1,2,1.01,0.08,1,1,1,1,1
495,1814,2212626,"No unit","",1,1,"",369,1,2,1,0.05,1,1,1,1,1
496,1814,2212629,"No unit","",1,1,"",5648,1,2,1,0.04,1,1,1,1,1
497,1815,2212629,"No unit",8532,1,1,0,3346,1,2,1,0.04,1,1,1,1,1
498,1815,2212629,"No unit",8507,1,1,0,2302,1,2,1,0.05,1,1,1,1,1
499,1815,2212631,"No unit",8507,1,1,0,5355,1,2,1,0.05,1,1,1,1,1
500,1815,2212641,"No unit",8532,1,1,0,308,1,2,1.01,0.08,1,1,1,1,1
501,1815,2212659,"No unit",8507,1,1,0,7090,1,2,1,0.03,1,1,1,1,1
502,1814,2212659,"No unit","",1,1,"",12586,1,2,1,0.03,1,1,1,1,1
503,1815,2212659,"No unit",8532,1,1,0,5496,1,2,1,0.03,1,1,1,1,1
504,1815,2212661,"No unit",8532,1,1,0,11381,1,2,1,0.02,1,1,1,1,1
505,1814,2212661,"No unit","",1,1,"",26077,1,2,1,0.02,1,1,1,1,1
506,1815,2212661,"No unit",8507,1,1,0,14696,1,2,1,0.02,1,1,1,1,1
507,1815,2212667,"No unit",8507,1,1,0,153,1,2,1.01,0.11,1,1,1,1,1
508,1814,2212668,"No unit","",1,1,"",324,1,2,1.02,0.12,1,1,1,1,1
509,1815,2212668,"No unit",8507,1,1,0,147,1,2,1.03,0.18,1,1,1,1,1
510,1815,2212673,"No unit",8532,1,1,0,64,1,2,1.02,0.13,1,1,1,1,1
511,1815,2212673,"No unit",8507,1,1,0,22,1,2,1.05,0.21,1,1,1,1,1
512,1814,2212673,"No unit","",1,1,"",86,1,2,1.02,0.15,1,1,1,1,1
513,1814,2212675,"No unit","",1,1,"",335,1,2,1,0.05,1,1,1,1,1
514,1815,2212675,"No unit",8532,1,1,0,203,1,2,1,0.07,1,1,1,1,1
515,1815,2212676,"No unit",8507,1,1,0,190,1,2,1.02,0.14,1,1,1,1,1
516,1814,2212676,"No unit","",1,1,"",451,1,2,1.01,0.1,1,1,1,1,1
517,1815,2212676,"No unit",8532,1,1,0,261,1,2,1,0.06,1,1,1,1,1
518,1815,2212679,"No unit",8507,1,1,0,35,1,2,1.03,0.17,1,1,1,1,1
519,1814,2212683,"No unit","",1,1,"",125,1,2,1.01,0.09,1,1,1,1,1
520,1815,2212683,"No unit",8507,1,1,0,52,1,2,1.02,0.14,1,1,1,1,1
521,1815,2212685,"No unit",8507,1,1,0,1719,1,2,1,0.04,1,1,1,1,1
522,1815,2212685,"No unit",8532,1,1,0,3200,1,2,1,0.04,1,1,1,1,1
523,1814,2212685,"No unit","",1,1,"",4919,1,2,1,0.04,1,1,1,1,1
524,1814,2212686,"No unit","",1,1,"",481,1,2,1,0.05,1,1,1,1,1
525,1815,2212686,"No unit",8532,1,1,0,321,1,2,1,0.06,1,1,1,1,1
526,1815,2212687,"No unit",8507,1,2,0.1,1693,1,2,1.13,0.33,1,1,1,1,2
527,1815,2212688,"No unit",8532,1,1,0,1668,1,2,1,0.02,1,1,1,1,1
528,1814,2212688,"No unit","",1,1,"",2554,1,2,1,0.02,1,1,1,1,1
529,1814,2212689,"No unit","",1,1,"",2699,1,2,1.01,0.07,1,1,1,1,1
530,1815,2212689,"No unit",8532,1,1,0,1467,1,2,1.01,0.07,1,1,1,1,1
531,1815,2212689,"No unit",8507,1,1,0,1232,1,2,1,0.07,1,1,1,1,1
532,1814,2212698,"No unit","",1,1,"",86,1,2,1.01,0.11,1,1,1,1,1
533,1815,2212698,"No unit",8532,1,1,0,52,1,2,1.02,0.14,1,1,1,1,1
534,1814,2212700,"No unit","",1,1,"",6044,1,2,1.01,0.09,1,1,1,1,1
535,1815,2212700,"No unit",8532,1,1,0,4001,1,2,1.01,0.09,1,1,1,1,1
536,1815,2212700,"No unit",8507,1,1,0,2043,1,2,1.01,0.08,1,1,1,1,1
537,1814,2212708,"No unit","",1,1,"",64,1,2,1.02,0.13,1,1,1,1,1
538,1815,2212708,"No unit",8532,1,1,0,60,1,2,1.02,0.13,1,1,1,1,1
539,1815,2212713,"No unit",8532,1,1,0,866,1,2,1.03,0.16,1,1,1,1,1
540,1814,2212713,"No unit","",1,1,"",867,1,2,1.03,0.16,1,1,1,1,1
541,1814,2212730,"No unit","",1,1,"",10643,1,2,1,0.05,1,1,1,1,1
542,1815,2212730,"No unit",8532,1,1,0,7918,1,2,1,0.05,1,1,1,1,1
543,1815,2212730,"No unit",8507,1,1,0,2725,1,2,1,0.06,1,1,1,1,1
544,1815,2212734,"No unit",8507,1,1,0,2604,1,2,1.04,0.19,1,1,1,1,1
545,1815,2212737,"No unit",8532,1,1,0,6358,1,2,1,0.01,1,1,1,1,1
546,1814,2212737,"No unit","",1,1,"",8260,1,2,1,0.03,1,1,1,1,1
547,1815,2212737,"No unit",8507,1,1,0,1902,1,2,1,0.05,1,1,1,1,1
548,1815,2212738,"No unit",8507,1,1,0,636,1,2,1.01,0.09,1,1,1,1,1
549,1814,2212738,"No unit","",1,1,"",1196,1,2,1.01,0.07,1,1,1,1,1
550,1815,2212738,"No unit",8532,1,1,0,560,1,2,1,0.04,1,1,1,1,1
551,1815,2212739,"No unit",8507,1,1,0,1551,1,2,1.01,0.08,1,1,1,1,1
552,1814,2212744,"No unit","",1,1,"",700,1,2,1.02,0.12,1,1,1,1,1
553,1815,2212744,"No unit",8507,1,1,0,464,1,2,1.01,0.09,1,1,1,1,1
554,1815,2212744,"No unit",8532,1,1,0,236,1,2,1.03,0.17,1,1,1,1,1
555,1815,2212745,"No unit",8507,1,1,0,58,1,2,1.02,0.13,1,1,1,1,1
556,1814,2212745,"No unit","",1,1,"",130,1,2,1.01,0.09,1,1,1,1,1
557,1815,2212752,"No unit",8532,2,2,0,38,1,2,1.97,0.16,2,2,2,2,2
558,1815,2212752,"No unit",8507,2,2,0,29,1,2,1.97,0.19,2,2,2,2,2
559,1814,2212752,"No unit","",2,2,"",67,1,2,1.97,0.17,2,2,2,2,2
560,1815,2212753,"No unit",8507,1,1,0,16572,1,2,1,0.03,1,1,1,1,1
561,1814,2212755,"No unit","",1,1,"",2423,1,2,1,0.04,1,1,1,1,1
562,1815,2212755,"No unit",8532,1,1,0,1295,1,2,1,0.05,1,1,1,1,1
563,1815,2212762,"No unit",8532,1,1,0,4484,1,2,1,0.05,1,1,1,1,1
564,1814,2212762,"No unit","",1,1,"",8103,1,2,1,0.05,1,1,1,1,1
565,1815,2212762,"No unit",8507,1,1,0,3619,1,2,1,0.06,1,1,1,1,1
566,1815,2212774,"No unit",8532,1,1,0,9368,1,2,1,0.01,1,1,1,1,1
567,1814,2212774,"No unit","",1,1,"",12422,1,2,1,0.01,1,1,1,1,1
568,1814,2212775,"No unit","",1,1,"",224,1,2,1,0.07,1,1,1,1,1
569,1815,2212775,"No unit",8532,1,1,0,126,1,2,1.01,0.09,1,1,1,1,1
570,1815,2212786,"No unit",8507,1,1,0,4555,1,2,1,0.05,1,1,1,1,1
571,1814,2212786,"No unit","",1,1,"",9592,1,2,1,0.04,1,1,1,1,1
572,1815,2212786,"No unit",8532,1,1,0,5037,1,2,1,0.03,1,1,1,1,1
573,1814,2212787,"No unit","",1,1,"",15569,1,2,1,0.03,1,1,1,1,1
574,1815,2212787,"No unit",8532,1,1,0,15245,1,2,1,0.03,1,1,1,1,1
575,1815,2212787,"No unit",8507,1,1,0,324,1,2,1,0.06,1,1,1,1,1
576,1815,2212788,"No unit",8532,1,1,0,6135,1,2,1.01,0.12,1,1,1,1,1
577,1814,2212788,"No unit","",1,1,"",9525,1,2,1.02,0.12,1,1,1,1,1
578,1815,2212788,"No unit",8507,1,1,0,3390,1,2,1.02,0.12,1,1,1,1,1
579,1815,2212789,"No unit",8532,1,1,0,149,1,2,1.01,0.08,1,1,1,1,1
580,1814,2212789,"No unit","",1,1,"",342,1,2,1,0.05,1,1,1,1,1
581,1815,2212791,"No unit",8507,1,1,0,1481,1,2,1,0.05,1,1,1,1,1
582,1814,2212791,"No unit","",1,1,"",3361,1,2,1,0.05,1,1,1,1,1
583,1815,2212791,"No unit",8532,1,1,0,1880,1,2,1,0.06,1,1,1,1,1
584,1814,2212794,"No unit","",1,2,"",9,1,2,1.11,0.33,1,1,1,1,2
585,1815,2212794,"No unit",8532,1,2,0.1,3,1,2,1.33,0.58,1,1,1,2,2
586,1815,2212799,"No unit",8507,1,1,0,18,1,2,1.06,0.24,1,1,1,1,1
587,1814,2212799,"No unit","",1,1,"",58,1,2,1.03,0.18,1,1,1,1,1
588,1815,2212799,"No unit",8532,1,1,0,40,1,2,1.03,0.16,1,1,1,1,1
589,1815,2212801,"No unit",8507,1,1,0,15686,1,2,1.08,0.27,1,1,1,1,1
590,1814,2212803,"No unit","",1,1,"",196,1,2,1.01,0.07,1,1,1,1,1
591,1815,2212803,"No unit",8532,1,1,0,124,1,2,1.01,0.09,1,1,1,1,1
592,1815,2212805,"No unit",8532,1,1,0,1540,1,2,1.01,0.1,1,1,1,1,1
593,1814,2212805,"No unit","",1,1,"",2984,1,2,1.01,0.11,1,1,1,1,1
594,1815,2212805,"No unit",8507,1,1,0,1444,1,2,1.02,0.13,1,1,1,1,1
595,1814,2212809,"No unit","",1,1,"",5451,1,2,1,0.05,1,1,1,1,1
596,1815,2212809,"No unit",8507,1,1,0,2818,1,2,1,0.06,1,1,1,1,1
597,1815,2212809,"No unit",8532,1,1,0,2633,1,2,1,0.05,1,1,1,1,1
598,1815,2212810,"No unit",8507,1,4,0.3,24,1,2,1.04,0.2,1,1,1,1,1
599,1815,2212811,"No unit",8507,1,1,0,2819,1,2,1,0.06,1,1,1,1,1
600,1815,2212811,"No unit",8532,1,1,0,2633,1,2,1,0.05,1,1,1,1,1
601,1814,2212811,"No unit","",1,1,"",5452,1,2,1,0.06,1,1,1,1,1
602,1814,2212813,"No unit","",1,1,"",24122,1,2,1.02,0.13,1,1,1,1,1
603,1815,2212813,"No unit",8532,1,1,0,7465,1,2,1.01,0.12,1,1,1,1,1
604,1815,2212813,"No unit",8507,1,1,0,16657,1,2,1.02,0.13,1,1,1,1,1
605,1814,2212816,"No unit","",1,1,"",25169,1,2,1,0.04,1,1,1,1,1
606,1815,2212816,"No unit",8507,1,1,0,5504,1,2,1,0.04,1,1,1,1,1
607,1815,2212816,"No unit",8532,1,1,0,19665,1,2,1,0.03,1,1,1,1,1
608,1815,2212821,"No unit",8532,1,1,0,7453,1,2,1,0.03,1,1,1,1,1
